label,frame,area,perimeter,x,y,w,h,cx,cy,uL,uR
L,66,10868.5,537.2030982971191,597,358,91,150,642,433,597,688
L,67,10867.5,546.8599524497986,598,353,90,154,642,430,598,688
L,68,11688.5,612.3157958984375,598,339,89,167,642,420,598,687
L,69,10340.0,524.4751765727997,598,332,90,144,642,405,598,688
L,70,10718.0,571.2447282075882,597,326,91,150,642,400,597,688
L,71,11877.5,632.7422021627426,597,308,91,170,642,391,597,688
L,72,9562.0,540.0731555223465,598,307,89,137,642,375,598,687
L,73,10483.5,559.4873690605164,597,294,90,154,642,370,597,687
L,74,11284.5,648.6589416265488,598,282,89,168,642,362,598,687
L,75,9659.0,514.6173115968704,598,280,87,144,641,351,598,685
L,76,11089.0,536.1320303678513,596,266,90,160,641,345,596,686
L,77,11156.5,542.3746711015701,597,256,88,164,641,335,597,685
L,78,9393.0,492.9604573249817,598,256,88,137,641,324,598,686
L,79,10564.5,540.8599523305893,595,242,91,156,642,316,595,686
L,80,10817.5,606.8010770082474,596,230,89,165,641,306,596,685
L,81,9612.0,536.5584365129471,596,228,90,140,641,296,596,686
L,82,10743.5,577.1442229747772,594,210,92,158,641,288,594,686
L,83,10670.5,605.0020879507065,598,204,86,158,641,280,598,684
L,84,10854.0,591.2447282075882,596,200,89,160,641,276,596,685
L,85,11248.5,642.8010774850845,595,186,89,176,641,265,595,684
L,86,10761.5,586.8599525690079,596,178,88,164,641,252,596,684
L,87,10979.5,613.6883795261383,596,173,88,163,642,249,596,684
L,88,11534.5,685.0853480100632,596,160,88,176,641,240,596,684
L,89,11617.0,591.445739030838,596,153,89,175,642,233,596,685
L,90,11375.5,669.8305146694183,596,147,87,187,642,228,596,683
L,91,11661.0,598.6173117160797,595,136,89,180,641,216,595,684
L,105,9823.5,664.1147855520248,594,13,90,187,632,88,594,684
C,0,16516.5,695.972650051117,1348,1212,145,200,1420,1300,1348,1493
C,1,15978.5,688.0559104681015,1348,1200,145,216,1426,1293,1348,1493
C,2,16930.5,678.4579312801361,1348,1198,145,221,1426,1290,1348,1493
C,3,19570.0,774.4995611906052,1348,1166,144,256,1426,1271,1348,1492
C,4,18909.0,796.842707157135,1349,1163,143,265,1429,1266,1349,1492
C,5,21135.0,856.2985512018204,1348,1141,144,285,1428,1254,1348,1492
C,6,22750.5,925.511754155159,1348,1123,146,307,1430,1244,1348,1494
C,7,21512.0,871.3279888629913,1349,1119,145,295,1431,1234,1349,1494
C,8,23639.5,914.5411915779114,1348,1090,146,311,1429,1213,1348,1494
C,9,24086.5,915.1686084270477,1349,1080,145,318,1431,1206,1349,1494
C,10,25211.5,953.1686079502106,1348,1070,146,324,1432,1202,1348,1494
C,11,27476.0,1025.2102383375168,1348,1042,146,348,1432,1185,1348,1494
C,12,27489.0,1011.5533843040466,1350,1036,144,336,1434,1180,1350,1494
C,13,28842.0,1046.5828216075897,1349,1018,145,363,1434,1170,1349,1494
C,14,30572.5,1072.6244515180588,1349,994,148,376,1435,1157,1349,1497
C,15,28593.5,1193.4772636890411,1350,992,147,379,1436,1146,1350,1497
C,16,27336.0,1038.5239468812943,1349,964,147,342,1432,1114,1349,1496
C,17,26935.0,953.0681028366089,1349,948,147,342,1433,1096,1349,1496
C,18,26949.0,962.6416970491409,1350,942,146,350,1434,1092,1350,1496
C,19,29860.5,1092.2224313020706,1350,910,146,380,1432,1073,1350,1496
C,20,29213.5,1043.5361391305923,1350,903,146,355,1431,1060,1350,1496
C,21,27337.5,945.6538891792297,1350,892,146,315,1426,1034,1350,1496
C,22,29194.5,1036.1980458498,1350,858,146,310,1423,1007,1350,1496
C,23,25312.0,858.9848424196243,1350,858,147,252,1418,987,1350,1497
C,24,26748.0,904.4995613098145,1350,832,146,280,1421,971,1350,1496
C,25,25194.0,994.4406862258911,1350,816,147,312,1424,951,1350,1497
C,26,21019.5,837.0020874738693,1351,818,145,251,1422,933,1351,1496
C,27,24401.5,889.7127647399902,1351,777,147,293,1423,913,1351,1498
C,28,23215.0,851.185852766037,1352,773,146,267,1426,904,1352,1498
C,29,19940.0,808.783832192421,1351,764,148,252,1426,884,1351,1499
C,30,21731.0,874.6416969299316,1351,728,147,272,1426,860,1351,1498
C,31,19471.0,1071.6366443634033,1352,729,146,279,1431,855,1352,1498
C,32,16435.0,872.6416971683502,1352,710,146,282,1428,824,1352,1498
C,33,18089.5,818.5411911010742,1352,682,147,262,1429,806,1352,1499
C,34,15860.5,843.5117536783218,1352,684,146,249,1431,800,1352,1498
C,35,16642.5,858.8254618644714,1352,650,147,274,1428,777,1352,1499
C,36,17756.5,906.7665867805481,1352,634,147,285,1434,771,1352,1499
C,37,13335.0,824.4406863451004,1353,638,146,255,1435,756,1353,1499
C,38,15967.5,854.6244517564774,1352,596,147,276,1430,728,1352,1499
C,39,15506.5,858.7665868997574,1352,585,148,289,1438,730,1352,1500
C,40,13130.5,831.3107432126999,1353,583,145,257,1439,716,1353,1498
C,41,16131.0,923.3523733615875,1352,542,148,315,1438,690,1352,1500
C,42,12712.5,849.452877998352,1354,538,146,266,1441,678,1354,1500
C,43,13399.5,876.482316493988,1353,517,147,285,1440,660,1353,1500
C,44,14421.0,931.0681029558182,1353,492,149,319,1442,641,1353,1502
C,45,10976.5,767.5117534399033,1354,493,147,267,1445,629,1354,1501
C,46,13968.0,850.1564158201218,1354,457,146,302,1439,599,1354,1500
C,47,13143.0,897.068103313446,1353,443,149,316,1446,593,1353,1502
C,48,11030.5,811.712764620781,1354,439,147,273,1445,578,1354,1501
C,49,14522.0,881.9554039239883,1354,400,148,316,1440,548,1354,1502
C,50,11716.0,797.813269495964,1354,394,149,278,1446,537,1354,1503
C,51,12864.0,869.8132697343826,1354,378,147,302,1445,524,1354,1501
C,52,14599.5,941.6538891792297,1354,348,150,326,1445,502,1354,1504
C,53,11198.0,799.8132698535919,1355,348,148,268,1446,485,1355,1503
C,54,13879.5,853.0264720916748,1354,315,149,303,1442,458,1354,1503
C,55,13703.0,900.4406862258911,1355,298,149,326,1447,448,1355,1504
C,56,11742.0,780.7838323116302,1355,292,149,272,1445,430,1355,1504
C,57,15023.5,873.9137749671936,1355,254,149,316,1442,403,1355,1504
C,58,12771.0,908.2985497713089,1355,247,149,305,1447,389,1355,1504
C,59,13712.5,838.0559101104736,1356,230,148,302,1445,376,1356,1504
C,60,16324.5,916.1391707658768,1355,198,151,330,1446,355,1355,1506
C,61,12598.5,812.3401809930801,1356,198,150,270,1446,334,1356,1506
C,62,15303.5,875.6538894176483,1356,172,149,308,1445,319,1356,1505
C,63,16119.5,976.0802956819534,1356,149,150,335,1448,305,1356,1506
C,64,12719.5,820.8254618644714,1356,148,150,268,1447,284,1356,1506
C,65,15586.5,915.7960242033005,1356,116,150,308,1444,261,1356,1506
C,66,15094.0,946.8670920133591,1357,100,151,322,1449,249,1357,1508
C,67,13308.0,846.4406862258911,1357,92,150,280,1447,227,1357,1507
C,68,16008.0,905.4112484455109,1356,59,152,321,1446,205,1356,1508
C,69,14275.0,913.8376550674438,1356,51,152,301,1449,193,1356,1508
C,70,13849.0,827.5533837080002,1357,32,149,284,1445,167,1357,1506
C,71,15423.5,859.026472568512,1357,6,151,310,1447,148,1357,1508
C,72,12836.0,830.6416965723038,1357,3,151,277,1448,133,1357,1508
C,73,13270.5,762.8843381404877,1358,0,150,258,1447,116,1358,1508
C,74,13370.5,810.2569208145142,1364,0,146,264,1457,118,1364,1510
C,75,10181.0,666.4163008928299,1374,0,135,212,1458,97,1374,1509
C,76,10187.5,673.4873694181442,1378,0,130,216,1462,89,1378,1508
C,77,10069.0,653.78888463974,1399,0,113,214,1471,95,1399,1512
C,78,6594.0,508.53405153751373,1412,0,97,156,1471,67,1412,1509
C,79,6640.5,463.52185893058777,1422,0,86,155,1475,63,1422,1508
C,80,6472.5,498.14927530288696,1435,0,77,159,1482,67,1435,1512
C,81,4090.5,355.23758828639984,1442,0,68,112,1481,45,1442,1510
C,82,4157.0,304.71067690849304,1453,0,56,104,1483,45,1453,1509
C,83,3757.0,289.39696860313416,1462,0,50,96,1487,45,1462,1512
C,84,2626.5,254.46803617477417,1468,0,41,90,1488,39,1468,1509
C,85,2112.5,223.01219260692596,1474,0,36,80,1494,35,1474,1510
C,86,1473.0,239.7401144504547,1470,0,41,76,1495,24,1470,1511
C,87,909.5,130.87005722522736,1469,0,40,32,1490,13,1469,1509
C,88,1258.5,161.35533845424652,1473,0,39,48,1494,19,1473,1512
C,89,268.0,81.79898941516876,1480,0,30,16,1496,5,1480,1510
C,90,336.0,79.79898953437805,1486,0,24,20,1499,8,1486,1510
C,91,84.0,83.4558436870575,1500,0,9,28,1502,12,1500,1509
C,105,100.0,60.97056233882904,637,0,27,8,652,3,637,664
R,0,4421.0,341.5634890794754,1967,975,78,100,2009,1021,1967,2045
R,1,4279.5,352.3502860069275,1967,971,79,103,2013,1018,1967,2046
R,2,4008.5,330.6934320926666,1967,969,78,104,2013,1016,1967,2045
R,3,4786.5,376.97770261764526,1967,952,79,124,2012,1007,1967,2046
R,4,4379.5,383.8061293363571,1968,950,78,128,2015,1006,1968,2046
R,5,4557.0,420.67618680000305,1967,940,79,140,2013,998,1967,2046
R,6,4662.5,435.1198379993439,1967,928,80,152,2015,992,1967,2047
R,7,4112.5,444.23253548145294,1968,927,77,148,2016,989,1968,2045
R,8,4414.5,457.4041085243225,1968,912,78,154,2013,975,1968,2046
R,9,4160.5,470.43354630470276,1969,905,77,157,2015,971,1969,2046
R,10,3938.0,449.84775936603546,1969,900,76,159,2015,966,1969,2045
R,11,3988.0,470.53405129909515,1969,886,74,170,2013,950,1969,2043
R,12,3674.0,485.50461399555206,1970,882,75,163,2015,947,1970,2045
R,13,3678.0,451.5634888410568,1970,876,76,168,2016,943,1970,2046
R,14,3786.0,461.70562410354614,1970,860,78,179,2015,929,1970,2048
R,15,3226.5,477.1198378801346,1971,858,76,174,2015,920,1971,2047
R,16,3540.5,432.291410446167,1970,845,78,161,2012,906,1970,2048
R,17,3576.5,421.1198375225067,1970,835,77,156,2012,896,1970,2047
R,18,3461.0,433.5634889602661,1971,834,76,165,2015,897,1971,2047
R,19,4213.0,478.53405129909515,1971,817,76,182,2013,882,1971,2047
R,20,4549.5,497.7472542524338,1971,811,79,173,2017,881,1971,2050
R,21,4480.0,460.67618703842163,1972,807,78,151,2017,875,1972,2050
R,22,5065.0,463.8477599620819,1972,789,80,160,2016,860,1972,2052
R,23,4344.0,356.5929265022278,1973,788,77,125,2016,850,1973,2050
R,24,5055.0,411.22034311294556,1972,776,78,139,2016,844,1972,2050
R,25,5112.0,456.53405153751373,1973,766,79,156,2019,838,1973,2052
R,26,4239.5,422.6345565319061,1973,767,79,133,2017,828,1973,2052
R,27,4891.0,412.7350617647171,1973,746,79,144,2015,810,1973,2052
R,28,4782.0,431.3624782562256,1974,742,78,136,2018,807,1974,2052
R,29,4331.0,379.9066343307495,1974,740,79,126,2017,798,1974,2053
R,30,5345.5,406.9777022600174,1974,720,78,139,2016,786,1974,2052
R,31,4788.5,442.0904005765915,1975,720,79,140,2020,784,1975,2054
R,32,4563.5,405.806129693985,1974,714,79,132,2017,773,1974,2053
R,33,4868.0,404.53405117988586,1975,696,79,133,2017,757,1975,2054
R,34,4675.5,391.1198374032974,1975,698,79,126,2019,757,1975,2054
R,35,5036.0,395.7056243419647,1975,684,79,131,2017,744,1975,2054
R,36,5520.5,417.94826459884644,1976,671,78,145,2019,737,1976,2054
R,37,4660.5,356.29141068458557,1976,673,78,122,2019,731,1976,2054
R,38,5655.5,397.6639940738678,1976,654,78,134,2017,716,1976,2054
R,39,5887.5,392.00714004039764,1977,647,78,139,2019,711,1977,2055
R,40,5788.5,401.6639940738678,1977,646,79,132,2019,707,1977,2056
R,41,7112.5,441.17871272563934,1977,624,79,160,2018,695,1977,2056
R,42,6463.5,425.2619733810425,1978,624,79,132,2018,687,1978,2057
R,43,7112.0,426.39191603660583,1976,615,81,139,2019,683,1976,2057
R,44,6938.0,461.3624781370163,1978,604,80,136,2018,668,1978,2058
R,45,6207.0,416.39191603660583,1978,606,80,124,2019,663,1978,2058
R,46,7317.5,436.6345566511154,1978,586,80,147,2019,656,1978,2058
R,47,6528.5,435.46298372745514,1978,579,80,131,2018,640,1978,2058
R,48,6460.5,470.57568180561066,1976,576,82,128,2019,638,1976,2058
R,49,7748.0,538.9604575634003,1976,555,82,149,2019,627,1976,2058
R,50,7165.5,452.9188275337219,1976,554,81,136,2018,618,1976,2057
R,51,7732.0,493.0193328857422,1976,545,82,147,2019,616,1976,2058
R,52,7561.0,523.9898946285248,1976,530,83,153,2019,598,1976,2059
R,53,6473.5,427.948264837265,1976,530,82,126,2019,589,1976,2058
R,54,7495.0,481.98989498615265,1977,512,82,144,2019,581,1977,2059
R,55,6823.0,437.705624461174,1978,505,81,137,2018,566,1978,2059
R,56,6774.0,426.39191603660583,1978,502,80,130,2019,564,1978,2058
R,57,8042.5,487.60511910915375,1978,482,82,152,2019,554,1978,2060
R,58,7035.5,420.43354642391205,1978,480,80,128,2018,542,1978,2058
R,59,7367.0,465.0193325281143,1978,471,81,141,2019,539,1978,2059
R,60,8123.5,497.9482650756836,1979,455,81,157,2020,528,1979,2060
R,61,6704.5,423.3208484649658,1979,456,80,124,2019,516,1979,2059
R,62,7693.5,473.46298384666443,1979,441,80,145,2020,511,1979,2059
R,63,7444.0,495.01933336257935,1980,432,80,152,2020,497,1980,2060
R,64,6470.5,437.1198377609253,1980,431,79,121,2019,488,1980,2059
R,65,7568.5,451.8061294555664,1980,413,80,142,2021,480,1980,2060
R,66,6608.0,429.56348860263824,1980,408,81,124,2020,465,1980,2061
R,67,6800.0,444.8771971464157,1980,402,81,128,2022,462,1980,2061
R,68,7432.5,449.32084834575653,1981,386,81,145,2023,451,1981,2062
R,69,6182.0,402.2497807741165,1980,384,81,114,2021,439,1980,2061
R,70,6576.0,443.5634888410568,1981,374,81,124,2023,432,1981,2062
R,71,7182.0,431.4213535785675,1981,362,81,138,2024,425,1981,2062
R,72,5581.5,380.8355668783188,1982,363,80,105,2023,412,1982,2062
R,73,6212.0,425.22034299373627,1981,348,80,118,2023,405,1981,2061
R,74,6715.0,551.5046139955521,1982,340,81,129,2025,398,1982,2063
R,75,5338.5,410.6345566511154,1982,340,81,104,2024,387,1982,2063
R,76,6223.0,425.22034311294556,1982,327,81,119,2025,381,1982,2063
R,77,5824.0,498.534051656723,1983,317,81,129,2025,369,1983,2064
R,78,4985.5,374.3502858877182,1982,317,82,99,2026,362,1982,2064
R,79,6088.0,412.3919162750244,1983,300,82,120,2026,354,1983,2065
R,80,5472.5,421.32084834575653,1984,294,81,123,2028,344,1984,2065
R,81,4986.5,354.2081505060196,1984,288,81,104,2027,336,1984,2065
R,82,6057.5,390.69343185424805,1984,273,82,120,2027,329,1984,2066
R,83,5684.0,409.9066346883774,1984,268,82,119,2028,322,1984,2066
R,84,5463.5,423.3208484649658,1984,263,82,121,2030,317,1984,2066
R,85,6079.0,431.22034311294556,1984,249,82,131,2030,307,1984,2066
R,86,5716.0,418.048770070076,1985,243,81,121,2029,297,1985,2066
R,87,5849.5,417.2619730234146,1985,237,81,123,2030,296,1985,2066
R,88,6113.0,457.50461399555206,1986,224,81,143,2031,286,1986,2067
R,89,6177.0,443.0193326473236,1985,217,83,138,2032,281,1985,2068
R,90,5897.5,437.2619731426239,1986,211,81,142,2033,276,1986,2067
R,91,5475.5,448.57568168640137,1986,201,82,135,2032,264,1986,2068
R,105,3718.5,417.94826459884644,1988,86,82,140,2034,137,1988,2070
