label,frame,area,perimeter,x,y,w,h,cx,cy,uL,uR
L,57,6648.5,503.119837641716,602,765,88,185,637,847,602,690
L,58,7916.0,555.1614675521851,602,741,88,208,639,835,602,690
L,59,6870.0,535.1614681482315,602,737,88,187,637,824,602,690
L,60,6482.0,545.7888845205307,600,723,90,189,638,805,600,690
L,61,6823.0,529.9898955821991,601,708,89,188,638,791,601,690
L,62,6363.0,502.4751763343811,600,705,90,179,636,783,600,690
L,63,7500.5,493.8893905878067,600,684,90,180,639,767,600,690
L,64,7568.5,495.88939023017883,600,676,89,184,637,760,600,689
L,65,7816.0,504.33304047584534,600,666,89,182,638,749,600,689
L,66,8284.5,510.5756814479828,600,648,90,181,639,733,600,690
L,67,7628.0,497.6467491388321,600,644,89,179,638,722,600,689
L,68,7851.0,448.1909054517746,599,628,90,156,641,701,599,689
L,69,8892.0,514.8183217048645,600,616,89,172,639,696,600,689
L,70,9184.5,556.2325357198715,599,608,90,176,640,689,599,689
L,71,8840.5,484.43354642391205,599,592,90,154,642,666,599,689
L,72,9689.5,497.60511887073517,598,582,91,170,640,662,598,689
L,73,9613.0,501.0193327665329,598,570,90,162,641,648,598,688
L,74,10151.5,479.46298384666443,599,553,89,163,642,632,599,688
L,75,10411.0,499.50461399555206,598,547,90,171,640,627,598,688
L,76,10427.0,517.9898952245712,598,531,92,169,642,611,598,690
L,77,10031.5,476.7766922712326,598,520,92,154,643,593,598,690
L,78,10644.5,490.14927542209625,598,514,92,158,641,589,598,690
L,79,11663.0,583.5046141147614,598,495,92,181,642,577,598,690
L,80,11582.0,514.5340515375137,598,489,92,167,641,568,598,690
L,81,9878.0,571.0193325281143,598,476,92,156,643,544,598,690
L,82,10344.5,478.6345566511154,598,460,91,144,644,528,598,689
L,83,10975.0,510.19090592861176,598,456,91,148,644,526,598,689
L,84,11720.0,541.8477597236633,598,440,91,170,643,517,598,689
L,85,10921.0,502.534051656723,598,428,90,160,643,500,598,688
L,86,10564.5,471.66399443149567,598,420,90,150,641,489,598,688
L,87,11067.5,478.4924215078354,598,403,90,155,642,476,598,688
L,88,11485.5,494.6345566511154,597,394,91,160,642,470,597,688
L,89,10184.5,524.7766922712326,596,382,92,160,643,454,596,688
L,90,10842.5,510.2914103269577,596,367,92,167,643,442,596,688
L,91,10449.5,523.806129693985,596,360,93,166,642,433,596,689
L,92,10351.5,533.1198381185532,596,344,92,172,643,421,596,688
L,93,9847.5,547.4041087627411,596,331,92,165,642,405,596,688
L,94,9341.0,506.877197265625,596,322,91,158,643,397,596,687
L,95,9138.0,564.132030248642,596,306,92,172,643,384,596,688
L,96,8154.5,479.8061295747757,596,299,92,153,641,368,596,688
L,97,8303.5,522.2325358390808,596,287,92,167,643,362,596,688
L,98,7456.0,485.5634888410568,596,272,91,164,642,343,596,687
L,99,8159.5,485.11983811855316,595,262,91,160,643,341,595,686
L,100,7154.0,513.1614680290222,594,248,93,180,645,328,594,687
L,101,7029.5,529.0609623193741,595,235,93,193,645,318,595,688
L,102,5845.0,532.2741657495499,595,226,92,170,645,304,595,687
L,103,5060.0,468.8183218240738,595,212,92,168,644,287,595,687
L,104,5636.0,525.3036032915115,594,198,94,182,645,280,594,688
L,105,4851.5,498.37467074394226,595,192,93,180,647,268,595,688
L,106,5386.0,516.8183219432831,594,176,91,180,645,252,594,685
L,107,5525.0,553.7888841629028,594,166,93,188,648,244,594,687
L,108,5201.5,543.5462437868118,594,159,93,192,647,230,594,687
L,109,6039.0,528.4751760959625,594,146,94,174,646,217,594,688
L,110,6288.5,508.91882717609406,594,138,94,180,648,211,594,688
L,111,6402.5,513.6051188707352,594,130,92,180,647,200,594,686
C,17,723.5,200.04163014888763,1384,1508,88,12,1427,1514,1384,1472
C,18,1343.5,255.35533845424652,1386,1500,94,20,1428,1511,1386,1480
C,19,2404.5,285.3553384542465,1376,1490,109,30,1434,1506,1376,1485
C,20,6400.5,450.95331740379333,1345,1455,143,65,1429,1491,1345,1488
C,21,5886.5,433.09545290470123,1346,1458,142,62,1429,1493,1346,1488
C,22,10024.0,514.6518015861511,1345,1424,146,96,1426,1479,1345,1491
C,23,12308.5,543.8650047779083,1344,1409,148,111,1427,1471,1344,1492
C,24,11595.5,511.37972366809845,1345,1416,146,104,1427,1474,1345,1491
C,25,17672.5,660.9188272953033,1344,1367,148,153,1425,1452,1344,1492
C,26,17011.0,603.0193326473236,1345,1370,147,150,1425,1450,1345,1492
C,27,19726.5,706.3746708631516,1345,1351,147,169,1423,1441,1345,1492
C,28,22143.5,740.3746708631516,1345,1322,149,198,1422,1424,1345,1494
C,29,18665.5,734.3746708631516,1346,1342,146,178,1422,1425,1346,1492
C,30,23309.5,789.0020875930786,1346,1292,147,228,1422,1395,1346,1493
C,31,20094.0,747.5289990901947,1346,1290,147,210,1421,1381,1346,1493
C,32,19254.0,747.8721449375153,1346,1285,147,203,1423,1371,1346,1493
C,33,21009.0,804.9015824794769,1346,1254,148,228,1423,1347,1346,1494
C,34,15053.0,628.617311835289,1346,1270,147,158,1423,1337,1346,1493
C,35,20173.0,709.4457387924194,1346,1220,149,196,1423,1311,1346,1495
C,36,16351.5,721.7716397047043,1347,1220,147,177,1423,1297,1347,1494
C,37,16780.0,585.5046136379242,1347,1210,147,165,1424,1287,1347,1494
C,38,17615.0,692.2741658687592,1347,1182,148,192,1423,1265,1347,1495
C,39,13754.0,618.2741658687592,1347,1194,147,155,1425,1260,1347,1494
C,40,19906.0,669.1614681482315,1348,1144,148,190,1424,1232,1348,1496
C,41,17709.0,693.2447282075882,1347,1142,149,192,1421,1225,1347,1496
C,42,17931.0,724.2741659879684,1348,1130,147,180,1423,1211,1348,1495
C,43,19701.5,735.1442228555679,1348,1098,148,208,1423,1189,1348,1496
C,44,16525.0,703.8721450567245,1347,1102,149,192,1425,1181,1347,1496
C,45,20808.0,774.9848425388336,1347,1057,150,231,1425,1156,1347,1497
C,46,18974.0,759.6711341142654,1348,1049,149,231,1421,1145,1348,1497
C,47,18416.0,760.9848428964615,1348,1038,149,222,1422,1133,1348,1497
C,48,22037.0,821.9554055929184,1348,998,150,250,1421,1107,1348,1498
C,49,20591.5,819.3696188926697,1348,998,148,258,1415,1108,1348,1496
C,50,23048.5,905.9970352649689,1348,963,150,291,1416,1085,1348,1498
C,51,22199.0,896.0975407361984,1350,946,148,286,1413,1065,1350,1498
C,52,22051.5,878.600066781044,1349,940,149,297,1410,1061,1349,1498
C,53,26971.5,970.1980457305908,1347,896,153,340,1411,1037,1347,1500
C,54,26587.0,1002.7249565124512,1347,894,151,358,1407,1037,1347,1498
C,55,29071.5,1044.1980454921722,1348,864,151,378,1410,1017,1348,1499
C,56,30777.0,982.7838319540024,1348,842,151,357,1413,994,1348,1499
C,57,31439.0,1028.2396757602692,1348,832,151,358,1413,988,1348,1499
C,58,35393.5,1079.1686084270477,1348,794,152,368,1416,959,1348,1500
C,59,36463.0,1022.7249571084976,1348,790,152,346,1417,950,1348,1500
C,60,37820.5,1090.624451637268,1349,760,151,350,1421,925,1349,1500
C,61,38051.0,1066.3818113803864,1349,737,152,351,1422,903,1349,1501
C,62,36802.0,1082.0386650562286,1350,726,151,352,1422,892,1350,1501
C,63,35632.0,1052.5828214883804,1351,690,151,338,1424,854,1351,1502
C,64,33707.5,999.0264730453491,1350,680,152,337,1422,836,1350,1502
C,65,33089.5,1174.5655769109726,1350,656,153,345,1424,817,1350,1503
C,66,31701.0,1003.5533839464188,1350,628,153,332,1423,784,1350,1503
C,67,29635.0,973.4112486839294,1351,618,153,336,1423,770,1351,1504
C,68,28044.0,962.3818113803864,1350,585,154,295,1428,736,1350,1504
C,69,26511.0,996.8670918941498,1351,567,153,320,1426,714,1351,1504
C,70,26317.0,1016.8670923709869,1351,550,153,328,1424,703,1351,1504
C,71,24385.5,948.281306385994,1352,518,153,292,1428,666,1352,1505
C,72,24089.0,942.0386657714844,1351,502,155,314,1424,652,1351,1506
C,73,23523.5,966.5655770301819,1351,481,155,299,1425,633,1351,1506
C,74,22440.5,964.2224318981171,1352,449,154,304,1426,597,1352,1506
C,75,21232.5,1029.1929935216904,1352,438,155,323,1420,587,1352,1507
C,76,20178.5,979.4528789520264,1352,408,155,318,1423,552,1352,1507
C,77,20470.0,940.8670929670334,1352,385,155,330,1421,531,1352,1507
C,78,20037.5,958.7665876150131,1353,372,154,308,1419,518,1353,1507
C,79,21518.5,1064.7077116966248,1352,334,156,351,1416,494,1352,1508
C,80,18774.0,1024.95035302639,1352,322,156,334,1414,470,1352,1508
C,81,17883.0,949.3523740768433,1353,297,155,317,1418,438,1353,1508
C,82,18962.5,904.423440694809,1354,264,156,300,1423,405,1354,1510
C,83,18992.5,902.139170050621,1354,253,155,305,1417,401,1354,1509
C,84,21473.5,1015.3940041065216,1354,222,156,346,1418,381,1354,1510
C,85,21364.5,987.4528790712357,1354,197,156,347,1419,350,1354,1510
C,86,20724.5,966.423441529274,1354,181,156,327,1421,326,1354,1510
C,87,24259.0,1057.7787798643112,1355,149,155,355,1421,307,1355,1510
C,88,24902.0,1014.8082171678543,1354,130,157,344,1421,285,1354,1511
C,89,26040.5,1049.5361388921738,1354,109,157,359,1421,269,1354,1511
C,90,28515.5,1074.1635553836823,1356,77,156,358,1424,237,1356,1512
C,91,28973.5,1076.0214203596115,1356,63,156,359,1423,222,1356,1512
C,92,30776.0,1077.1513632535934,1356,37,156,371,1424,200,1356,1512
C,93,33477.0,1163.8376550674438,1356,7,157,385,1426,174,1356,1513
C,94,34034.5,1049.310743689537,1356,0,157,344,1426,158,1356,1513
C,95,35751.5,1122.2813062667847,1357,0,156,340,1426,152,1357,1513
C,96,30515.5,1000.6833271980286,1357,0,156,288,1427,125,1357,1513
C,97,29630.0,980.156415939331,1357,0,155,290,1422,121,1357,1512
C,98,26632.0,1038.8427073955536,1357,0,153,294,1423,107,1357,1510
C,99,25972.0,822.1320307254791,1358,0,149,238,1421,101,1358,1507
C,100,25276.0,856.6173117160797,1358,0,146,246,1420,101,1358,1504
C,101,22215.5,854.516806602478,1358,0,139,246,1421,94,1358,1497
C,102,18277.0,731.8477599620819,1358,0,138,190,1421,74,1358,1496
C,103,15014.0,705.0193328857422,1359,0,137,162,1427,62,1359,1496
C,104,14906.0,657.7056245803833,1360,0,136,158,1428,63,1360,1496
C,105,12592.5,665.2619733810425,1360,0,136,140,1434,54,1360,1496
C,106,8647.0,541.2792181968689,1364,0,140,106,1443,36,1364,1504
C,107,9099.5,557.5218589305878,1362,0,144,108,1442,40,1362,1506
C,108,4196.5,412.7523070573807,1428,0,82,108,1454,45,1428,1510
C,109,1534.5,247.98275482654572,1426,0,78,35,1467,12,1426,1504
C,110,1159.5,166.5269113779068,1447,0,49,36,1470,13,1447,1496
C,111,524.5,113.69848430156708,1462,0,30,28,1477,11,1462,1492
R,17,3605.5,391.32084834575653,1966,1146,76,92,2008,1180,1966,2042
R,18,3389.0,308.45079147815704,1967,1136,76,73,2009,1169,1967,2043
R,19,3193.5,340.83556735515594,1966,1134,77,66,2007,1164,1966,2043
R,20,4268.0,313.9655101299286,1964,1118,79,79,2006,1153,1964,2043
R,21,4019.5,311.5807340145111,1963,1117,80,76,2007,1152,1963,2043
R,22,4475.0,325.62236428260803,1963,1106,81,83,2005,1143,1963,2044
R,23,5073.5,319.0954530239105,1963,1094,80,90,2004,1135,1963,2043
R,24,3765.5,304.4091612100601,1963,1100,81,84,2005,1131,1963,2044
R,25,5099.0,328.5096663236618,1963,1073,80,93,2003,1113,1963,2043
R,26,4842.5,322.2670258283615,1964,1071,79,89,2004,1109,1964,2043
R,27,4192.0,303.48022866249084,1964,1067,79,75,2004,1099,1964,2043
R,28,5373.0,328.16652035713196,1964,1048,80,90,2004,1089,1964,2044
R,29,4383.0,316.02438509464264,1964,1056,80,81,2005,1089,1964,2044
R,30,5123.0,340.6518018245697,1964,1032,80,87,2004,1069,1964,2044
R,31,4672.0,289.1959578990936,1964,1028,81,76,2005,1063,1964,2045
R,32,3985.0,283.33809328079224,1964,1028,80,70,2006,1059,1964,2044
R,33,4998.5,311.5807340145111,1964,1008,82,84,2006,1045,1964,2046
R,34,3355.5,262.61017167568207,1964,1014,81,58,2006,1040,1964,2045
R,35,4651.5,288.7523068189621,1964,990,82,74,2005,1025,1964,2046
R,36,4165.0,289.3380934000015,1965,988,81,72,2007,1020,1965,2046
R,37,3404.5,247.4385987520218,1964,987,82,58,2007,1013,1964,2046
R,38,4589.0,282.5096664428711,1966,969,81,74,2007,1002,1966,2047
R,39,3289.0,247.88224971294403,1966,976,81,53,2006,999,1966,2047
R,40,4997.5,291.5807341337204,1966,948,82,73,2005,984,1966,2048
R,41,5056.0,310.16652047634125,1967,946,81,75,2005,981,1967,2048
R,42,4414.0,283.82337474823,1966,942,82,67,2005,974,1966,2048
R,43,5810.0,323.6812391281128,1967,922,81,86,2007,962,1967,2048
R,44,4924.5,299.92387998104095,1967,922,81,78,2008,957,1967,2048
R,45,5949.0,323.8233746290207,1966,900,83,92,2008,942,1966,2049
R,46,6106.0,324.9949474334717,1968,895,82,92,2008,938,1968,2050
R,47,5472.5,330.0660152435303,1968,892,81,86,2008,931,1968,2049
R,48,6923.5,353.37972366809845,1967,868,83,103,2008,916,1967,2050
R,49,6738.0,354.6518017053604,1968,866,82,107,2008,915,1968,2050
R,50,7290.0,408.1076455116272,1968,851,82,123,2008,905,1968,2050
R,51,7687.0,408.10764503479004,1970,839,82,123,2008,896,1970,2052
R,52,7549.5,429.6639943122864,1970,838,81,127,2007,897,1970,2051
R,53,9227.0,467.0782079696655,1969,813,83,155,2007,884,1969,2052
R,54,9051.0,478.53405129909515,1970,810,82,166,2008,882,1970,2052
R,55,9027.5,505.3208485841751,1970,798,82,170,2009,870,1970,2052
R,56,9267.5,496.91882741451263,1970,782,82,166,2010,856,1970,2052
R,57,9243.0,476.53405129909515,1971,780,81,164,2011,852,1971,2052
R,58,10577.0,508.1909056901932,1972,756,80,177,2010,839,1972,2052
R,59,10249.5,497.4629839658737,1972,753,80,163,2012,831,1972,2052
R,60,9837.0,483.22034323215485,1973,740,81,160,2013,815,1973,2054
R,61,10214.0,495.8477598428726,1974,725,80,167,2014,802,1974,2054
R,62,9769.0,486.8771970272064,1973,720,82,162,2015,795,1973,2055
R,63,10409.0,517.7056243419647,1974,702,80,162,2015,779,1974,2054
R,64,10525.0,528.8183220624924,1974,694,83,166,2015,770,1974,2057
R,65,10509.5,526.977702498436,1974,684,83,162,2015,759,1974,2057
R,66,11108.5,521.1198377609253,1974,667,83,165,2015,745,1974,2057
R,67,10098.5,470.97770273685455,1974,663,84,161,2016,734,1974,2058
R,68,10144.0,478.7350617647171,1975,646,84,148,2016,718,1975,2059
R,69,10838.0,506.1909053325653,1974,634,85,164,2015,710,1974,2059
R,70,10901.5,497.94826424121857,1974,626,84,162,2016,703,1974,2058
R,71,10447.5,489.1198378801346,1976,610,84,150,2016,685,1976,2060
R,72,10976.5,495.1198377609253,1976,605,84,161,2016,679,1976,2060
R,73,10482.5,520.2325357198715,1974,592,86,154,2017,667,1974,2060
R,74,10575.0,475.90663492679596,1976,575,84,155,2017,652,1976,2060
R,75,10735.5,526.4335459470749,1976,570,85,164,2016,647,1976,2061
R,76,9952.5,495.3208485841751,1976,556,84,160,2016,630,1976,2060
R,77,9753.5,470.14927530288696,1976,543,84,151,2017,615,1976,2060
R,78,10236.5,496.6345567703247,1976,535,85,159,2017,611,1976,2061
R,79,10632.0,539.8477597236633,1976,518,85,176,2017,599,1976,2061
R,80,10131.5,495.11983823776245,1976,512,85,168,2016,590,1976,2061
R,81,8446.0,478.7350620031357,1976,500,85,154,2018,568,1976,2061
R,82,8486.5,471.948264837265,1977,484,85,148,2018,554,1977,2062
R,83,8885.0,465.362478017807,1976,478,86,153,2017,551,1976,2062
R,84,9176.5,523.2030979394913,1976,464,87,169,2016,541,1976,2063
R,85,8836.0,485.30360329151154,1976,453,87,164,2017,529,1976,2063
R,86,8549.5,507.06096255779266,1977,444,87,155,2018,520,1977,2064
R,87,8423.0,506.3330409526825,1977,430,88,164,2017,506,1977,2065
R,88,8336.0,484.3330408334732,1977,422,88,163,2016,500,1977,2065
R,89,6727.0,479.8477592468262,1977,412,88,164,2016,483,1977,2065
R,90,7087.0,478.8183228969574,1978,398,87,166,2017,473,1978,2065
R,91,6525.5,512.0903998613358,1978,392,87,160,2017,465,1978,2065
R,92,6093.5,516.2325357198715,1978,378,88,168,2017,452,1978,2066
R,93,5516.0,537.5878742933273,1978,367,88,165,2017,439,1978,2066
R,94,4982.5,467.0609623193741,1978,361,89,155,2015,430,1978,2067
R,95,4971.5,533.8893897533417,1978,348,90,166,2015,419,1978,2068
R,96,4534.5,434.43354630470276,1980,340,88,144,2015,409,1980,2068
R,97,4165.5,470.23253548145294,1980,330,88,154,2015,399,1980,2068
R,98,4097.5,463.0609624385834,1980,318,88,153,2016,383,1980,2068
R,99,4063.0,419.3624783754349,1981,310,88,147,2014,379,1981,2069
R,100,4077.5,468.91882717609406,1982,300,88,160,2014,367,1982,2070
R,101,4327.0,502.67618680000305,1980,288,90,170,2014,357,1980,2070
R,102,4303.5,438.43354630470276,1980,281,90,149,2015,345,1980,2070
R,103,4562.0,420.19090592861176,1982,270,88,140,2017,332,1982,2070
R,104,5494.0,426.877197265625,1981,260,89,154,2015,328,1981,2070
R,105,5688.5,419.32084834575653,1982,254,88,144,2016,320,1982,2070
R,106,6333.0,426.3919161558151,1983,239,87,145,2018,306,1983,2070
R,107,6570.5,471.60511922836304,1982,232,89,154,2015,300,1982,2071
R,108,5743.0,488.3330411911011,1983,226,89,156,2017,285,1983,2072
R,109,6365.5,426.4924215078354,1983,214,89,133,2018,273,1983,2072
R,110,6636.0,451.5634890794754,1984,206,88,141,2018,266,1984,2072
R,111,6528.5,434.6345565319061,1984,200,88,142,2019,257,1984,2072
