label,frame,area,perimeter,x,y,w,h,cx,cy,uL,uR
L,39,7162.0,473.8477599620819,602,820,87,132,640,872,602,689
L,40,7435.5,481.4629839658737,602,816,90,140,640,870,602,692
L,41,6854.5,467.46298372745514,602,816,88,128,641,865,602,690
L,42,7564.0,492.1909055709839,602,801,90,135,642,854,602,692
L,43,7292.0,487.705624461174,600,798,89,122,642,851,600,689
L,44,7012.0,519.3624787330627,600,793,89,126,643,848,600,689
L,45,6694.0,534.1909056901932,602,782,87,132,642,833,602,689
L,46,6571.0,469.90663480758667,604,778,85,142,643,830,604,689
L,47,6446.5,504.4335460662842,601,772,88,139,643,827,601,689
L,48,6577.5,545.0609629154205,601,760,88,140,642,816,601,689
L,49,6029.5,481.80612993240356,600,758,88,129,641,810,600,688
L,50,5942.5,527.4041088819504,600,752,88,136,641,806,600,688
L,51,5860.0,546.0731555223465,600,739,88,142,641,796,600,688
L,52,5340.5,496.51680624485016,602,737,87,129,639,790,602,689
L,53,5555.5,507.3452333211899,602,730,86,136,638,787,602,688
L,54,5590.0,475.64674854278564,602,719,86,133,637,778,602,688
L,55,5352.0,534.4751764535904,602,716,86,138,635,776,602,688
L,56,5081.0,549.5878740549088,601,709,87,137,634,768,601,688
L,57,4787.5,503.74725461006165,600,697,88,130,635,754,600,688
L,58,4234.5,412.977702498436,601,696,88,109,634,748,601,689
L,59,4431.5,428.00714015960693,604,688,84,112,634,742,604,688
L,60,4625.0,458.048770070076,600,676,88,128,633,732,600,688
L,61,3912.0,447.50461399555206,601,672,87,127,633,728,601,688
L,62,4277.5,457.9482647180557,600,664,88,134,633,721,600,688
L,63,4439.0,442.53405141830444,600,653,87,133,634,709,600,687
L,64,3596.5,373.32084810733795,600,652,87,111,634,703,600,687
L,65,4067.0,397.3624782562256,600,640,88,120,636,693,600,688
L,66,4063.0,446.9604570865631,600,630,88,129,636,683,600,688
L,67,3559.5,398.0904003381729,601,630,87,109,636,676,601,688
L,68,4077.0,378.39191579818726,600,617,88,116,638,667,600,688
L,69,4282.5,390.29141104221344,600,608,88,121,637,658,600,688
L,70,3972.0,362.877197265625,599,608,88,110,636,654,599,687
L,71,4726.0,377.4213533401489,600,597,87,115,637,646,600,687
L,72,5409.0,405.2792181968689,600,586,87,131,635,641,600,687
L,73,5246.0,395.07820773124695,599,588,88,124,633,639,599,687
L,74,6021.5,423.46298384666443,600,574,87,138,634,630,600,687
L,75,6684.5,462.29141092300415,598,563,89,145,633,622,598,687
L,76,6300.0,418.2497808933258,599,564,88,128,634,617,599,687
L,77,7139.0,459.22034323215485,598,551,90,137,634,610,598,688
L,78,7459.5,487.46298372745514,598,544,89,136,633,603,598,687
L,79,6828.0,472.81832218170166,598,543,88,127,633,597,598,686
L,80,7582.0,534.6173117160797,599,532,88,138,634,589,599,687
L,81,7535.0,562.7594467401505,598,524,89,144,632,582,598,687
L,82,6454.0,529.3036036491394,597,524,90,129,633,575,597,687
L,83,7034.5,578.3157956600189,598,511,89,145,633,567,598,687
L,84,6652.0,525.9310196638107,600,503,87,141,632,557,600,687
L,85,5659.5,513.4041086435318,599,502,87,124,632,551,599,686
L,86,6499.5,479.9482649564743,598,487,89,137,635,542,598,687
L,87,6180.5,511.74725449085236,598,479,88,133,635,534,598,686
L,88,5832.0,467.6467492580414,599,478,87,130,635,533,599,686
L,89,6243.0,479.6467489004135,599,463,88,145,637,522,599,687
L,90,6284.5,537.0020880699158,599,454,88,151,638,515,599,687
L,91,5624.5,470.2325358390808,599,452,86,133,638,511,599,685
L,92,6075.5,543.8305146694183,598,437,89,155,638,503,598,687
L,93,5885.0,476.9604572057724,598,428,87,136,638,492,598,685
L,94,4913.5,432.9188276529312,598,428,84,128,637,486,598,682
L,95,5334.5,410.77669179439545,600,416,84,130,639,477,600,684
L,96,5908.0,434.9604572057724,600,404,84,142,638,472,600,684
L,97,5511.0,464.1320300102234,602,402,81,129,638,466,602,683
L,98,5782.0,437.30360329151154,600,391,84,137,638,458,600,684
L,99,6307.0,490.2741650342941,598,376,87,154,636,450,598,685
L,100,5786.5,459.4041085243225,598,374,84,147,636,441,598,682
L,101,5947.0,458.13203024864197,598,367,87,131,637,433,598,685
L,102,6665.0,473.93101966381073,598,352,86,155,636,425,598,684
L,103,7266.0,516.2741657495499,597,347,88,165,635,422,597,685
L,104,6332.5,428.9188276529312,598,343,86,133,637,408,598,684
L,105,7160.5,498.5756815671921,598,325,87,151,637,400,598,685
L,106,7923.5,531.203097820282,596,321,88,165,635,398,596,684
L,107,6544.0,482.4751760959625,597,318,87,129,637,384,597,684
L,108,7593.5,536.5168064832687,597,303,87,153,636,378,597,684
L,109,8117.5,562.516806602478,596,296,88,164,635,371,596,684
L,110,6645.0,517.3036034107208,597,294,86,128,637,357,597,683
L,111,7608.5,514.2325359582901,596,283,90,139,636,351,596,686
L,112,7982.0,544.2741659879684,597,270,87,143,636,341,597,684
L,113,7246.0,527.6467492580414,596,270,87,132,635,336,596,683
L,114,7473.5,530.4335461854935,596,258,87,126,637,324,596,683
L,115,8369.5,519.2619732618332,596,246,88,142,636,317,596,684
L,116,6904.5,677.2030979394913,597,242,79,138,634,311,597,676
L,117,8981.0,509.0193326473236,596,232,88,144,637,302,596,684
L,118,10003.5,544.9188276529312,595,218,90,158,637,294,595,685
L,119,9986.5,582.0904005765915,595,214,88,162,635,291,595,683
L,120,9583.0,522.3330409526825,595,206,88,146,636,279,595,683
L,121,10617.0,547.1614681482315,595,193,88,160,636,272,595,683
L,122,10718.0,609.5878740549088,594,189,92,173,637,268,594,686
L,123,10022.5,677.4873689413071,595,186,86,168,637,259,595,681
L,124,10604.0,567.1025930643082,594,174,91,154,636,250,594,685
L,125,10991.5,599.2030981779099,594,166,90,166,636,243,594,684
L,126,10017.0,620.0731555223465,594,162,92,164,637,234,594,686
C,0,13181.0,861.3279885053635,1349,1368,144,152,1419,1445,1349,1493
C,1,14040.5,706.1736607551575,1349,1376,143,144,1418,1451,1349,1492
C,2,18252.5,788.0559103488922,1346,1336,149,176,1418,1423,1346,1495
C,3,12415.0,698.5584365129471,1348,1360,140,150,1415,1427,1348,1488
C,4,15652.5,764.1147855520248,1348,1341,145,163,1417,1419,1348,1493
C,5,15687.0,759.7300093173981,1346,1316,146,174,1413,1395,1346,1492
C,6,12133.5,703.830514550209,1352,1336,139,144,1415,1402,1352,1491
C,7,17026.0,731.9310202598572,1347,1308,147,170,1417,1385,1347,1494
C,8,13739.0,741.8721449375153,1350,1300,144,170,1413,1372,1350,1494
C,9,13023.5,738.1147854328156,1352,1306,140,158,1416,1376,1352,1492
C,10,16440.0,780.2152910232544,1348,1278,146,182,1415,1353,1348,1494
C,11,13002.0,801.0437173843384,1348,1278,145,183,1413,1351,1348,1493
C,12,14619.5,740.6000663042068,1348,1274,146,183,1416,1345,1348,1494
C,13,15824.5,700.516805768013,1348,1250,146,201,1413,1323,1348,1494
C,14,13887.0,683.4457385540009,1350,1253,144,187,1412,1324,1350,1494
C,15,15526.5,688.5168064832687,1350,1238,144,186,1415,1312,1350,1494
C,16,15772.0,701.2447279691696,1350,1216,144,202,1411,1298,1350,1494
C,17,15176.5,734.1736606359482,1352,1216,142,200,1411,1297,1352,1494
C,18,16858.0,778.1564155817032,1354,1198,140,218,1413,1285,1354,1494
C,19,17312.5,835.428493976593,1350,1182,144,238,1410,1275,1350,1494
C,20,16566.0,867.3279888629913,1354,1180,140,246,1409,1274,1354,1494
C,21,18117.5,991.3696184158325,1352,1164,143,262,1411,1260,1352,1495
C,22,18101.5,897.0264729261398,1352,1150,143,258,1410,1245,1352,1495
C,23,17635.0,983.695519566536,1352,1148,143,238,1409,1241,1352,1495
C,24,19244.0,970.7249569892883,1350,1128,148,252,1410,1227,1350,1498
C,25,19548.0,1055.553384065628,1350,1113,146,271,1408,1215,1350,1496
C,26,18285.0,909.8132698535919,1350,1114,145,264,1406,1212,1350,1495
C,27,19983.5,1088.9087225198746,1350,1092,146,286,1408,1199,1350,1496
C,28,20025.5,1018.482316493988,1350,1076,146,296,1408,1185,1350,1496
C,29,18964.5,964.82546210289,1350,1077,146,277,1406,1183,1350,1496
C,30,19584.5,1005.4528787136078,1352,1054,144,298,1409,1166,1352,1496
C,31,19657.0,994.2396758794785,1352,1039,145,292,1407,1152,1352,1497
C,32,18183.5,931.1686081886292,1352,1040,144,273,1405,1149,1352,1496
C,33,19287.0,1020.4406863451004,1352,1015,145,297,1405,1137,1352,1497
C,34,17387.0,1059.9797900915146,1349,1004,148,302,1402,1123,1349,1497
C,35,14517.5,927.3107429742813,1348,1005,149,250,1403,1109,1348,1497
C,36,15215.5,944.482316493988,1348,976,150,268,1406,1088,1348,1498
C,37,12081.5,885.8549000024796,1350,968,147,252,1403,1075,1350,1497
C,38,10797.0,836.8427072763443,1348,966,149,249,1403,1066,1348,1497
C,39,11512.5,829.7127648591995,1349,940,149,247,1411,1038,1349,1498
C,40,9736.5,869.0264729261398,1349,934,149,253,1407,1030,1349,1498
C,41,8828.5,769.5706294775009,1349,930,148,238,1410,1018,1349,1497
C,42,10656.5,778.8843376636505,1350,904,150,241,1417,992,1350,1500
C,43,9930.5,730.0559102296829,1349,897,150,237,1410,987,1349,1499
C,44,10380.0,725.7300091981888,1349,894,149,233,1412,979,1349,1498
C,45,11766.5,773.2863585948944,1348,869,151,247,1414,958,1348,1499
C,46,11415.5,764.8843376636505,1350,862,149,254,1412,949,1350,1499
C,47,12002.0,777.8721450567245,1350,853,148,243,1414,937,1350,1498
C,48,13785.5,817.913774728775,1350,828,150,252,1416,917,1350,1500
C,49,13605.5,760.600066781044,1349,823,150,247,1413,910,1349,1499
C,50,14095.0,814.700572013855,1348,812,151,254,1412,902,1348,1499
C,51,15600.0,818.9848425388336,1350,790,149,261,1416,881,1350,1499
C,52,15028.0,787.3279883861542,1350,786,148,244,1416,871,1350,1498
C,53,15347.5,803.7716394662857,1350,774,149,250,1416,862,1350,1499
C,54,16412.0,785.528999209404,1350,752,150,240,1419,841,1350,1500
C,55,15517.0,803.5289988517761,1350,747,148,255,1416,833,1350,1498
C,56,16220.0,866.4406862258911,1350,736,149,268,1416,823,1350,1499
C,57,18303.0,868.0142802000046,1350,712,150,268,1416,806,1350,1500
C,58,17087.5,757.2274832725525,1351,710,149,231,1417,792,1351,1500
C,59,17227.5,785.5706294775009,1352,698,148,214,1417,780,1352,1500
C,60,19291.0,789.3279885053635,1352,674,148,246,1416,765,1352,1500
C,61,18514.5,822.742201924324,1350,672,150,254,1413,759,1350,1500
C,62,19017.0,875.9554055929184,1351,658,149,254,1412,746,1351,1500
C,63,20826.5,860.340181350708,1350,635,152,253,1414,728,1350,1502
C,64,19562.5,725.4873688220978,1352,634,148,212,1415,718,1352,1500
C,65,21135.5,832.1147857904434,1352,618,150,226,1416,706,1352,1502
C,66,22447.5,870.54119181633,1352,598,150,239,1416,691,1352,1502
C,67,20366.0,737.0437182188034,1352,597,149,196,1417,680,1352,1501
C,68,22239.5,832.3990561962128,1352,578,150,210,1419,668,1352,1502
C,69,24024.0,899.6122592687607,1352,559,150,225,1419,656,1352,1502
C,70,21552.5,788.3157962560654,1353,559,149,189,1423,646,1353,1502
C,71,24507.5,834.2569208145142,1354,536,148,219,1423,636,1354,1502
C,72,25382.5,973.3107439279556,1352,519,149,239,1426,626,1352,1501
C,73,23385.0,892.5828218460083,1353,521,148,232,1429,620,1353,1501
C,74,25562.5,975.9970353841782,1354,497,149,265,1430,608,1354,1503
C,75,25343.0,1031.494509100914,1354,481,148,271,1433,594,1354,1502
C,76,20806.5,891.1097323894501,1354,483,148,237,1436,579,1354,1502
C,77,22371.5,915.712764620781,1354,458,147,246,1436,565,1354,1501
C,78,21904.5,944.7665868997574,1354,443,148,261,1440,551,1354,1502
C,79,18562.0,905.2102384567261,1355,444,147,248,1443,541,1355,1502
C,80,20102.5,921.511754155159,1354,420,148,252,1443,524,1354,1502
C,81,20129.0,937.8965299129486,1356,406,147,272,1447,512,1356,1503
C,82,17787.5,940.0802955627441,1355,407,149,263,1449,506,1355,1504
C,83,19334.5,978.766587138176,1355,384,149,258,1448,487,1355,1504
C,84,18369.0,1004.6660821437836,1355,372,149,266,1449,472,1355,1504
C,85,15831.0,835.0681025981903,1356,372,148,230,1449,459,1356,1504
C,86,17023.0,814.3574260473251,1355,347,149,231,1446,438,1355,1504
C,87,16936.5,825.2274835109711,1356,332,148,236,1447,422,1356,1504
C,88,15081.5,754.600066781044,1355,332,149,224,1448,415,1355,1504
C,89,16988.0,805.4701237678528,1355,304,149,248,1446,397,1355,1504
C,90,17352.0,830.2985509634018,1356,288,148,254,1445,379,1356,1504
C,91,16471.5,765.7716394662857,1356,288,148,225,1445,373,1356,1504
C,92,18787.0,834.0142800807953,1355,262,150,260,1444,357,1355,1505
C,93,20657.5,838.68332695961,1356,242,150,262,1442,341,1356,1506
C,94,18755.5,748.9432126283646,1357,242,149,222,1440,329,1357,1506
C,95,20659.5,853.7127648591995,1356,216,149,232,1438,313,1356,1505
C,96,22779.5,808.1980457305908,1356,196,150,240,1437,299,1356,1506
C,97,23930.5,865.3107430934906,1357,194,148,258,1438,299,1357,1505
C,98,24810.5,832.5411913394928,1356,170,150,226,1434,281,1356,1506
C,99,29099.0,917.4112488031387,1356,149,151,255,1433,272,1356,1507
C,100,25758.5,938.742201924324,1357,146,149,246,1431,255,1357,1506
C,101,24383.0,906.2152910232544,1356,130,150,214,1429,235,1356,1506
C,102,27821.0,919.1858532428741,1357,103,150,247,1431,223,1357,1507
C,103,26680.5,1083.4528793096542,1357,96,150,268,1434,213,1357,1507
C,104,21609.0,774.3574258089066,1358,88,149,208,1430,186,1358,1507
C,105,25564.5,830.6833266019821,1357,59,150,240,1430,173,1357,1507
C,106,25726.0,948.2985507249832,1358,47,150,265,1435,165,1358,1508
C,107,21219.5,817.7716400623322,1358,44,149,214,1431,143,1358,1507
C,108,23977.0,831.9554047584534,1358,16,150,240,1432,130,1358,1508
C,109,23632.5,1003.1686074733734,1358,0,150,276,1437,116,1358,1508
C,110,20600.5,921.712764620781,1358,0,150,265,1435,102,1358,1508
C,111,19660.5,728.2325358390808,1358,0,150,194,1435,86,1358,1508
C,112,18834.5,815.1442233324051,1360,0,149,208,1442,82,1360,1509
C,113,15381.0,791.3036036491394,1363,0,145,214,1445,71,1363,1508
C,114,12918.0,722.4751765727997,1367,0,142,186,1444,56,1367,1509
C,115,11956.5,723.4041086435318,1376,0,132,152,1450,54,1376,1508
C,116,8464.0,645.7056241035461,1374,0,135,166,1459,49,1374,1509
C,117,7931.0,675.705624461174,1374,0,136,163,1460,45,1374,1510
C,118,6821.5,541.1787130832672,1381,0,129,116,1460,35,1381,1510
C,119,4331.0,461.9655100107193,1412,0,96,110,1480,38,1412,1508
C,120,3015.5,414.61017167568207,1434,0,77,122,1490,41,1434,1511
C,121,2156.0,260.2253956794739,1440,0,69,65,1483,23,1440,1509
C,122,1450.5,216.66904664039612,1478,0,30,81,1495,33,1478,1508
C,123,1261.5,239.15432786941528,1481,0,30,93,1501,36,1481,1511
C,124,406.5,119.69848430156708,1490,0,21,40,1502,13,1490,1511
C,125,330.0,84.14213526248932,1488,0,22,24,1499,8,1488,1510
C,126,499.0,111.11269783973694,1487,0,25,34,1501,13,1487,1512
R,0,2252.5,272.4091612100601,1965,1066,78,46,2003,1088,1965,2043
R,1,1267.5,197.63960897922516,1965,1078,77,30,2004,1094,1965,2042
R,2,3214.0,296.5096663236618,1965,1052,79,57,2004,1079,1965,2044
R,3,1858.0,256.16652059555054,1966,1058,76,44,2006,1077,1966,2042
R,4,2065.0,262.02438509464264,1966,1059,77,43,2004,1078,1966,2043
R,5,2934.0,275.33809328079224,1966,1041,79,58,2004,1065,1966,2045
R,6,1483.5,216.75230658054352,1967,1051,75,39,2006,1067,1967,2042
R,7,2643.5,255.23758852481842,1965,1038,79,48,2005,1060,1965,2044
R,8,2384.5,255.23758780956268,1966,1030,78,54,2007,1052,1966,2044
R,9,1578.0,214.3675308227539,1966,1040,78,39,2007,1056,1966,2044
R,10,3088.0,266.9949473142624,1965,1019,80,59,2005,1043,1965,2045
R,11,2272.0,255.82337427139282,1968,1019,75,57,2007,1041,1968,2043
R,12,2046.0,267.48022842407227,1966,1019,78,55,2006,1041,1966,2044
R,13,3247.5,258.0660152435303,1966,1003,79,68,2005,1028,1966,2045
R,14,2520.0,251.96550977230072,1968,1005,76,62,2007,1028,1968,2044
R,15,2913.5,273.37972354888916,1966,997,79,63,2005,1023,1966,2045
R,16,3430.0,293.96550989151,1966,986,80,73,2006,1015,1966,2046
R,17,3074.5,270.8944424390793,1968,987,76,70,2006,1015,1968,2044
R,18,3626.5,302.3502858877182,1967,978,79,80,2006,1009,1967,2046
R,19,4026.0,321.2792183160782,1968,967,77,91,2005,1003,1968,2045
R,20,3695.5,330.69343185424805,1968,968,78,96,2006,1003,1968,2046
R,21,4121.0,342.79393696784973,1967,958,79,100,2005,993,1967,2046
R,22,4370.5,348.00714004039764,1967,947,80,101,2006,984,1967,2047
R,23,4080.0,331.62236428260803,1970,948,77,95,2007,984,1970,2047
R,24,4787.0,361.07820773124695,1968,934,79,108,2007,977,1968,2047
R,25,5149.5,367.86500465869904,1968,927,79,113,2008,969,1968,2047
R,26,4836.0,366.59292709827423,1969,928,77,106,2008,969,1969,2046
R,27,5295.0,446.81832218170166,1967,916,80,120,2009,961,1967,2047
R,28,5506.0,427.8477598428726,1968,907,80,117,2009,951,1968,2048
R,29,5156.0,420.048770070076,1969,908,77,114,2009,950,1969,2046
R,30,5459.5,408.97770261764526,1969,895,79,119,2010,940,1969,2048
R,31,5873.5,423.60511910915375,1968,886,80,121,2010,933,1968,2048
R,32,5727.0,401.4213538169861,1970,887,78,119,2010,933,1970,2048
R,33,6595.0,437.220343708992,1970,875,80,126,2010,927,1970,2050
R,34,6352.5,469.60511910915375,1970,868,80,122,2009,918,1970,2050
R,35,5522.0,426.53405117988586,1969,868,79,109,2009,912,1969,2048
R,36,5859.0,421.7056243419647,1969,854,81,110,2009,900,1969,2050
R,37,5511.5,388.0071395635605,1970,849,80,107,2008,893,1970,2050
R,38,4933.0,395.90663492679596,1970,849,81,103,2007,890,1970,2051
R,39,5184.0,417.56348872184753,1970,834,82,104,2007,877,1970,2052
R,40,5209.0,393.5634888410568,1970,831,81,102,2005,873,1970,2051
R,41,4606.0,403.22034335136414,1970,828,80,102,2003,869,1970,2050
R,42,5247.0,392.39191603660583,1970,815,81,112,2003,858,1970,2051
R,43,4951.5,388.97770273685455,1970,812,82,107,2001,855,1970,2052
R,44,4541.5,366.00714004039764,1971,810,81,102,1999,851,1971,2052
R,45,4740.5,402.9777023792267,1973,794,79,115,2001,840,1973,2052
R,46,4623.5,433.46298384666443,1971,792,82,118,1999,836,1971,2053
R,47,4575.0,427.70562422275543,1972,786,80,116,1999,831,1972,2052
R,48,5118.5,447.8061298131943,1972,774,80,117,2001,822,1972,2052
R,49,4538.5,453.46298360824585,1974,772,78,116,2001,816,1974,2052
R,50,4706.0,422.39191591739655,1972,765,80,118,2000,809,1972,2052
R,51,5197.0,468.3330409526825,1972,752,81,124,2002,799,1972,2053
R,52,4906.5,396.63455641269684,1974,751,79,113,2003,795,1974,2053
R,53,5163.0,440.3330411911011,1974,744,79,120,2005,789,1974,2053
R,54,5740.5,410.6345565319061,1974,733,80,119,2006,782,1974,2054
R,55,5610.0,443.22034335136414,1976,730,78,120,2007,779,1976,2054
R,56,5608.0,508.534051656723,1974,722,80,126,2006,772,1974,2054
R,57,5250.5,503.1198379993439,1974,712,81,122,2009,759,1974,2055
R,58,4921.5,418.14927554130554,1974,710,80,106,2009,755,1974,2054
R,59,5057.0,431.705624461174,1976,702,81,105,2009,748,1976,2057
R,60,5205.5,453.2619731426239,1976,692,81,117,2010,741,1976,2057
R,61,4805.5,457.26197350025177,1975,690,82,118,2010,738,1975,2057
R,62,4740.5,456.4335460662842,1976,682,81,120,2011,730,1976,2057
R,63,4910.5,483.74725437164307,1976,670,81,120,2012,718,1976,2057
R,64,4400.5,441.2619731426239,1979,669,78,104,2013,715,1979,2057
R,65,4443.5,453.9482650756836,1978,660,80,108,2015,709,1978,2058
R,66,4378.0,495.98989486694336,1978,650,80,114,2017,699,1978,2058
R,67,3752.5,377.80612909793854,1976,650,82,96,2018,695,1976,2058
R,68,4107.0,360.59292674064636,1978,638,80,102,2018,688,1978,2058
R,69,3967.0,425.3624783754349,1978,631,80,111,2021,682,1978,2058
R,70,3396.0,349.7644993066788,1977,630,82,98,2024,678,1977,2059
R,71,3813.0,389.36247849464417,1978,618,80,110,2024,672,1978,2058
R,72,3471.5,395.46298372745514,1978,610,80,120,2027,667,1978,2058
R,73,2942.5,388.776692032814,1980,610,78,118,2030,666,1980,2058
R,74,3133.0,378.7350615262985,1980,602,78,128,2027,657,1980,2058
R,75,2904.5,404.2914105653763,1976,594,82,131,2026,649,1976,2058
R,76,2209.5,405.8061293363571,1976,594,82,126,2027,643,1976,2058
R,77,2593.0,359.2203427553177,1978,581,80,122,2023,631,1978,2058
R,78,2645.5,388.4924212694168,1977,573,81,132,2025,625,1977,2058
R,79,2449.0,381.5634889602661,1977,572,81,128,2025,623,1977,2058
R,80,2858.0,401.5634888410568,1976,561,81,128,2021,609,1976,2057
R,81,3115.0,395.5634888410568,1978,552,81,138,2022,602,1978,2059
R,82,2686.0,374.5929266214371,1980,552,78,127,2023,598,1980,2058
R,83,3221.0,387.4213535785675,1978,540,80,128,2020,585,1978,2058
R,84,3188.5,430.2914105653763,1978,531,80,133,2020,576,1978,2058
R,85,2742.0,385.22034299373627,1979,530,80,120,2020,570,1979,2059
R,86,3558.5,387.46298348903656,1978,516,80,124,2019,562,1978,2058
R,87,3655.0,433.36247885227203,1979,508,80,124,2021,556,1979,2059
R,88,3410.0,373.90663480758667,1979,508,80,116,2024,556,1979,2059
R,89,4199.0,432.1909054517746,1978,492,81,136,2022,546,1978,2059
R,90,4137.0,429.9898946285248,1980,485,80,131,2023,540,1980,2060
R,91,3781.5,402.77669167518616,1980,484,79,121,2024,538,1980,2059
R,92,4032.0,439.84775972366333,1979,470,79,135,2021,527,1979,2058
R,93,4125.5,457.8893895149231,1979,462,79,139,2020,519,1979,2058
R,94,3219.5,412.43354547023773,1981,462,78,124,2020,513,1981,2059
R,95,3688.5,394.2914103269577,1980,449,79,126,2019,502,1980,2059
R,96,3610.5,393.320848941803,1984,439,73,129,2021,495,1984,2057
R,97,3681.5,447.74725449085236,1982,439,78,136,2024,495,1982,2060
R,98,4026.5,408.6345565319061,1984,428,74,124,2022,486,1984,2058
R,99,4458.0,428.73506140708923,1982,417,78,143,2026,483,1982,2060
R,100,4074.0,502.67618668079376,1986,414,74,150,2026,477,1986,2060
R,101,3640.5,435.8061293363571,1984,406,76,118,2025,465,1984,2060
R,102,4291.0,408.7350615262985,1984,394,75,136,2025,459,1984,2059
R,103,3826.0,496.67618680000305,1984,391,77,145,2028,455,1984,2061
R,104,3400.0,412.87719786167145,1984,386,77,118,2025,442,1984,2061
R,105,3923.5,406.9777023792267,1984,373,76,128,2026,436,1984,2060
R,106,4003.5,425.8061298131943,1986,368,76,142,2030,435,1986,2062
R,107,3180.5,372.977702498436,1986,368,75,110,2028,422,1986,2061
R,108,3552.5,401.6639939546585,1984,351,76,129,2028,413,1984,2060
R,109,3433.5,428.29141116142273,1986,345,76,145,2032,411,1986,2062
R,110,2741.0,376.04877066612244,1985,343,78,118,2032,400,1985,2063
R,111,3192.5,379.80612897872925,1984,332,77,122,2030,390,1984,2061
R,112,3281.0,397.56348848342896,1984,324,79,134,2034,388,1984,2063
R,113,2987.0,370.3919161558151,1985,322,78,122,2035,383,1985,2063
R,114,2980.5,363.6051194667816,1986,313,78,111,2032,370,1986,2064
R,115,3077.5,372.1492757797241,1986,304,78,122,2034,363,1986,2064
R,116,2928.5,374.4924211502075,1986,301,78,125,2037,362,1986,2064
R,117,3239.5,374.6345567703247,1985,290,81,122,2033,349,1985,2066
R,118,3426.0,371.5634882450104,1985,282,80,118,2033,339,1985,2065
R,119,3360.5,381.4629830121994,1986,278,80,127,2036,338,1986,2066
R,120,3346.0,370.24978041648865,1986,272,80,115,2034,324,1986,2066
R,121,3762.5,374.14927542209625,1986,262,80,119,2033,316,1986,2066
R,122,3991.0,403.90663504600525,1986,258,80,129,2036,317,1986,2066
R,123,3742.0,373.4213535785675,1986,254,80,114,2034,306,1986,2066
R,124,3920.5,361.1787129640579,1985,243,81,109,2033,294,1985,2066
R,125,4216.5,390.977703332901,1986,237,81,121,2035,291,1986,2067
R,126,3711.0,360.4507910013199,1986,233,81,108,2035,280,1986,2067
