label,frame,area,perimeter,x,y,w,h,cx,cy,uL,uR
C,20,22750.5,857.7127647399902,1348,1219,148,264,1426,1334,1348,1496
C,21,20907.0,834.0975404977798,1348,1195,148,252,1427,1306,1348,1496
C,22,18218.5,809.9970353841782,1348,1187,148,234,1429,1292,1348,1496
C,23,20691.0,864.582820892334,1349,1143,147,265,1429,1264,1349,1496
C,24,18011.0,790.0142802000046,1349,1137,148,239,1431,1248,1349,1497
C,25,19711.0,856.440686583519,1350,1110,147,270,1430,1234,1350,1497
C,26,21989.5,873.8549000024796,1349,1080,148,292,1429,1216,1349,1497
C,27,22774.0,975.8965302705765,1350,1074,146,304,1431,1218,1350,1496
C,28,21681.5,884.5411915779114,1350,1036,146,280,1424,1173,1350,1496
C,29,21335.5,914.5411916971207,1350,1024,146,288,1428,1159,1350,1496
C,30,20465.5,974.9675976037979,1350,1004,148,300,1428,1139,1350,1498
C,31,20020.5,941.3107438087463,1350,969,148,279,1424,1100,1350,1498
C,32,19020.5,875.3696185350418,1351,959,145,284,1429,1092,1351,1496
C,33,20128.0,977.0681030750275,1351,933,147,307,1428,1070,1351,1498
C,34,22462.0,945.5533844232559,1351,903,147,308,1427,1048,1351,1498
C,35,22227.5,945.9970352649689,1351,894,147,314,1430,1038,1351,1498
C,36,23778.5,999.6538894176483,1351,858,147,318,1428,1010,1351,1498
C,37,22878.0,1020.5239464044571,1352,843,146,325,1431,989,1352,1498
C,38,20831.0,939.7543951272964,1352,824,148,278,1428,960,1352,1500
C,39,23559.0,945.6122591495514,1352,786,146,308,1429,934,1352,1498
C,40,21988.5,895.7127645015717,1352,784,148,298,1432,925,1352,1500
C,41,23367.5,945.5950142145157,1352,746,148,287,1427,891,1352,1500
C,42,23525.0,963.1269778013229,1352,728,148,313,1431,873,1352,1500
C,43,19326.0,839.7543948888779,1352,722,148,267,1432,853,1352,1500
C,44,21518.5,889.854899764061,1352,680,148,292,1430,818,1352,1500
C,45,16754.0,769.6711347103119,1353,679,147,235,1430,798,1353,1500
C,46,19945.5,947.3107440471649,1352,638,148,282,1429,774,1352,1500
C,47,19164.0,912.0975406169891,1353,622,148,284,1431,756,1353,1501
C,48,17503.5,824.683327794075,1353,612,148,253,1432,742,1353,1501
C,49,20304.0,887.2102384567261,1352,570,152,288,1430,710,1352,1504
C,50,18197.5,815.0264736413956,1353,566,147,264,1431,699,1353,1500
C,51,22339.5,899.0264726877213,1354,526,148,311,1431,682,1354,1502
C,52,22677.0,963.4112490415573,1354,508,150,316,1434,666,1354,1504
C,53,22187.5,1010.2224304676056,1354,494,150,332,1438,657,1354,1504
C,54,23084.5,962.6244516372681,1354,454,150,334,1433,614,1354,1504
C,55,23826.0,1049.4945089817047,1355,441,149,339,1436,606,1355,1504
C,56,23654.5,1021.251867890358,1354,418,150,336,1435,584,1354,1504
C,57,25668.0,1071.293498158455,1355,383,149,353,1435,555,1355,1504
C,58,24238.5,1033.1097331047058,1355,374,149,347,1439,540,1355,1504
C,59,26160.0,1066.6660820245743,1355,342,149,351,1436,513,1355,1504
C,60,26244.5,1041.9381598234177,1356,319,148,347,1437,487,1356,1504
C,61,22964.0,964.1808010339737,1356,306,150,301,1432,455,1356,1506
C,62,26953.0,985.2691133022308,1356,263,149,327,1432,429,1356,1505
C,63,25234.0,1010.0386657714844,1356,256,150,320,1436,414,1356,1506
C,64,25768.5,1025.2518677711487,1356,226,150,310,1432,386,1356,1506
C,65,27907.0,1083.9797903299332,1357,194,149,332,1435,364,1357,1506
C,66,25065.0,1077.8376549482346,1357,192,150,328,1438,348,1357,1507
C,67,25834.0,949.009227514267,1357,149,150,303,1431,307,1357,1507
C,68,26056.5,967.9970352649689,1357,131,150,315,1436,291,1357,1507
C,69,24735.5,959.653889298439,1357,119,151,311,1438,275,1357,1508
C,70,25745.0,1014.5239466428757,1358,78,151,311,1432,237,1358,1509
C,71,26498.5,975.6538889408112,1358,62,150,322,1436,224,1358,1508
C,72,27781.5,1108.3645659685135,1357,42,151,350,1437,211,1357,1508
C,73,29410.5,1013.1097332239151,1358,4,150,344,1435,180,1358,1508
C,74,28865.5,1102.908722281456,1358,0,152,342,1438,165,1358,1510
C,75,26445.5,944.1980458498001,1358,0,152,290,1436,142,1358,1510
C,76,26733.5,975.8549002408981,1360,0,150,292,1443,133,1360,1510
C,77,25268.0,857.3868637084961,1366,0,144,269,1446,122,1366,1510
C,78,24781.5,840.516806602478,1370,0,140,262,1450,116,1370,1510
C,79,21250.5,900.1736608743668,1379,0,133,236,1453,96,1379,1512
C,80,16297.5,650.2914110422134,1385,0,128,168,1450,72,1385,1513
C,81,13800.0,647.8477597236633,1384,0,128,141,1452,62,1384,1512
C,82,12426.0,584.7350620031357,1384,0,128,133,1454,55,1384,1512
C,83,11326.0,518.5929265022278,1394,0,120,126,1459,52,1394,1514
C,84,6929.5,458.69343185424805,1408,0,106,82,1462,35,1408,1514
C,85,5306.0,378.85281229019165,1408,0,105,76,1467,29,1408,1513
C,86,2854.0,338.3675309419632,1410,0,102,40,1463,15,1410,1512
C,87,399.5,243.63960921764374,1418,0,89,13,1460,2,1418,1507
C,88,351.5,116.87005722522736,1452,0,36,21,1469,6,1452,1488
C,108,411.0,151.0538226366043,1992,62,40,28,2011,74,1992,2032
R,6,6673.0,421.5634890794754,1964,1098,81,136,2000,1161,1964,2045
R,7,6707.0,445.56348848342896,1965,1086,81,146,2000,1148,1965,2046
R,8,6289.0,460.7350620031357,1965,1087,81,137,1999,1144,1965,2046
R,9,6889.5,462.977702498436,1966,1068,80,148,2000,1128,1966,2046
R,10,5878.0,411.2203427553177,1966,1068,80,124,2000,1119,1966,2046
R,11,7187.5,432.14927566051483,1967,1046,80,143,2001,1108,1967,2047
R,12,6750.5,404.6345571279526,1966,1043,80,142,1999,1102,1966,2046
R,13,7452.0,460.8771975040436,1965,1032,82,156,1999,1097,1965,2047
R,14,7129.5,427.32084822654724,1964,1019,84,141,2000,1079,1964,2048
R,15,6755.0,415.56348872184753,1965,1016,83,133,1999,1075,1965,2048
R,16,7933.0,477.22034311294556,1966,998,82,154,2000,1063,1966,2048
R,17,7703.5,465.46298372745514,1966,995,82,161,1998,1061,1966,2048
R,18,8413.0,503.84775972366333,1965,982,83,168,1998,1052,1965,2048
R,19,7973.5,489.1198377609253,1966,974,82,160,1998,1040,1966,2048
R,20,7919.5,468.6345565319061,1966,966,82,165,1998,1031,1966,2048
R,21,8242.5,490.57568168640137,1966,950,83,165,2000,1016,1966,2049
R,22,7633.0,454.877197265625,1966,947,83,153,2000,1009,1966,2049
R,23,8465.5,462.43354630470276,1967,928,82,161,2002,997,1967,2049
R,24,8263.5,430.6345565319061,1967,922,82,151,2003,986,1967,2049
R,25,8869.0,467.0193326473236,1967,912,82,160,2004,983,1967,2049
R,26,10067.0,505.1614681482315,1968,894,82,176,2005,970,1968,2050
R,27,10685.0,535.1614683866501,1968,892,82,178,2005,971,1968,2050
R,28,10191.5,488.6345567703247,1968,874,82,152,2007,951,1968,2050
R,29,10928.5,483.1198378801346,1968,865,82,159,2008,945,1968,2050
R,30,10338.0,526.0487703084946,1968,858,84,154,2009,934,1968,2052
R,31,9824.5,477.66399443149567,1968,839,84,145,2009,912,1968,2052
R,32,10123.5,479.9482649564743,1969,835,83,145,2009,908,1969,2052
R,33,10258.5,481.3208484649658,1970,821,82,153,2010,898,1970,2052
R,34,11170.5,520.634556889534,1968,806,85,162,2010,888,1968,2053
R,35,11054.0,509.9066346883774,1970,801,82,166,2011,881,1970,2052
R,36,10953.5,502.3502858877182,1970,787,83,159,2011,867,1970,2053
R,37,11330.5,533.4629838466644,1970,776,84,166,2011,857,1970,2054
R,38,9084.5,462.97770285606384,1970,770,84,136,2011,838,1970,2054
R,39,10439.0,483.76449954509735,1971,747,83,157,2012,827,1971,2054
R,40,10162.0,469.56348872184753,1972,747,82,151,2012,822,1972,2054
R,41,9702.5,457.1787130832672,1972,731,82,141,2012,804,1972,2054
R,42,10740.5,491.46298372745514,1972,718,84,157,2013,796,1972,2056
R,43,9195.5,446.0071402788162,1973,718,83,134,2014,785,1973,2056
R,44,10038.0,484.53405117988586,1974,695,84,147,2014,767,1974,2058
R,45,8263.5,393.0365777015686,1974,696,84,117,2015,754,1974,2058
R,46,9343.5,456.97770261764526,1974,676,84,138,2015,745,1974,2058
R,47,9211.0,453.5634890794754,1975,667,83,135,2015,733,1975,2058
R,48,8739.0,452.0487701892853,1975,658,84,130,2016,726,1975,2059
R,49,9657.0,487.8477592468262,1975,640,84,143,2017,711,1975,2059
R,50,8992.5,418.00713980197906,1975,639,85,129,2016,703,1975,2060
R,51,10530.5,509.60511922836304,1976,622,84,154,2017,697,1976,2060
R,52,10854.5,479.948264837265,1976,610,84,155,2017,688,1976,2060
R,53,10767.0,504.5340517759323,1978,606,82,158,2018,683,1978,2060
R,54,10844.0,497.50461399555206,1978,586,82,160,2018,665,1978,2060
R,55,11207.5,496.29141068458557,1978,580,82,162,2018,660,1978,2060
R,56,10979.0,493.76449966430664,1978,568,82,160,2018,648,1978,2060
R,57,11594.0,550.4751764535904,1976,551,86,172,2018,636,1976,2062
R,58,11025.0,525.1614680290222,1977,547,84,164,2019,626,1977,2061
R,59,10988.5,550.9188275337219,1977,530,84,168,2018,611,1977,2061
R,60,10351.0,506.53405141830444,1977,520,84,154,2018,595,1977,2061
R,61,8905.0,445.76449966430664,1977,512,83,128,2017,578,1977,2060
R,62,10534.0,483.90663504600525,1977,491,85,151,2018,568,1977,2062
R,63,9752.5,503.3208484649658,1978,489,82,143,2019,559,1978,2060
R,64,9607.0,452.39191603660583,1978,474,84,134,2018,543,1978,2062
R,65,10741.0,471.4213535785675,1978,460,84,147,2019,536,1978,2062
R,66,9186.5,455.119837641716,1978,459,84,133,2020,524,1978,2062
R,67,9398.0,496.0487698316574,1979,436,85,136,2019,505,1979,2064
R,68,9816.5,462.14927554130554,1980,429,84,139,2020,499,1980,2064
R,69,8953.0,468.04877042770386,1980,421,83,134,2021,487,1980,2063
R,70,8908.0,460.0487701892853,1980,401,84,130,2020,468,1980,2064
R,71,9447.5,429.1787132024765,1980,395,84,138,2021,464,1980,2064
R,72,9074.0,458.7350620031357,1980,384,84,129,2021,450,1980,2064
R,73,10250.0,476.59292674064636,1981,368,83,146,2022,442,1981,2064
R,74,9344.0,445.0782079696655,1980,362,84,136,2022,430,1980,2064
R,75,9163.5,472.97770273685455,1981,348,85,134,2022,416,1981,2066
R,76,10156.5,479.8061304092407,1982,335,84,149,2023,409,1982,2066
R,77,9402.5,466.977702498436,1982,330,84,138,2023,398,1982,2066
R,78,10790.5,508.634556889534,1982,312,85,154,2023,390,1982,2067
R,79,8998.5,483.60511910915375,1982,305,86,137,2024,370,1982,2068
R,80,7623.5,428.14927566051483,1982,296,85,114,2023,353,1982,2067
R,81,8377.0,449.36247861385345,1983,278,84,125,2023,341,1983,2067
R,82,8745.0,438.3919161558151,1982,273,86,127,2024,335,1982,2068
R,83,9168.5,462.43354618549347,1983,260,85,134,2024,327,1983,2068
R,84,8561.0,458.1909053325653,1984,246,86,125,2025,309,1984,2070
R,85,8940.0,427.9066345691681,1984,237,86,134,2025,302,1984,2070
R,86,8538.5,426.69343185424805,1984,226,86,124,2025,287,1984,2070
R,87,8253.0,415.07820761203766,1984,214,86,122,2025,274,1984,2070
R,88,8902.5,442.9777023792267,1984,204,88,130,2026,268,1984,2072
R,108,180.0,140.9116871356964,2039,60,38,12,2060,66,2039,2077
