label,frame,area,perimeter,x,y,w,h,cx,cy,uL,uR
C,39,18702.5,806.0559102296829,1347,1092,149,264,1410,1209,1347,1496
C,40,19954.5,872.0559105873108,1348,1064,150,280,1414,1181,1348,1498
C,41,19250.0,920.7838318347931,1348,1050,150,293,1409,1169,1348,1498
C,42,17658.0,791.8721445798874,1347,1046,151,266,1409,1155,1347,1498
C,43,20123.0,865.3279881477356,1348,1008,151,293,1412,1127,1348,1499
C,44,18341.5,869.2274833917618,1348,1004,151,293,1407,1123,1348,1499
C,45,19117.5,908.6833267211914,1348,980,151,314,1410,1106,1348,1499
C,46,19316.5,951.1097331047058,1349,959,150,325,1408,1087,1349,1499
C,47,17904.0,950.2396757602692,1348,959,151,325,1406,1082,1348,1499
C,48,20176.5,946.742201924324,1348,918,151,350,1410,1053,1348,1499
C,49,19483.0,942.8670929670334,1348,911,152,332,1406,1047,1348,1500
C,50,20149.0,968.3818111419678,1348,895,152,339,1407,1038,1348,1500
C,51,21132.0,972.0975404977798,1350,864,150,352,1410,1015,1350,1500
C,52,17918.5,933.9970358610153,1349,863,151,331,1410,1002,1349,1500
C,53,20843.5,978.8254628181458,1349,827,152,364,1414,980,1349,1501
C,54,18573.5,827.3696184158325,1350,816,151,302,1416,951,1350,1501
C,55,19723.5,908.8254622220993,1350,798,152,318,1415,944,1350,1502
C,56,19611.5,867.1686080694199,1350,770,152,294,1420,910,1350,1502
C,57,19514.5,896.2813061475754,1350,765,152,291,1415,910,1350,1502
C,58,20358.0,987.3523734807968,1350,732,152,326,1416,887,1350,1502
C,59,17100.0,864.6660813093185,1351,719,153,287,1417,859,1351,1504
C,60,17599.0,887.2102380990982,1351,698,153,298,1413,845,1351,1504
C,61,17845.0,993.6366444826126,1350,675,154,333,1412,828,1350,1504
C,62,15268.5,880.0802960395813,1352,663,152,278,1412,803,1352,1504
C,63,17773.5,948.1391699314117,1351,632,153,320,1412,784,1351,1504
C,64,14762.5,908.6244517564774,1352,623,152,285,1410,763,1352,1504
C,65,15713.0,883.5533841848373,1352,598,152,305,1411,738,1352,1504
C,66,16187.5,921.4528793096542,1352,573,153,315,1410,717,1352,1505
C,67,14238.5,841.3107434511185,1352,568,153,272,1410,700,1352,1505
C,68,17437.0,934.5239464044571,1352,530,153,320,1414,670,1352,1505
C,69,15852.5,872.4823169708252,1352,522,153,298,1412,653,1352,1505
C,70,16918.5,902.8254624605179,1352,502,154,298,1415,631,1352,1506
C,71,19092.0,936.6660807132721,1352,472,154,327,1415,609,1352,1506
C,72,16426.5,870.766587138176,1354,470,152,278,1416,590,1354,1506
C,73,19958.0,875.61225938797,1353,434,153,282,1420,559,1353,1506
C,74,22208.5,891.0264724493027,1353,417,154,312,1416,554,1353,1507
C,75,20578.5,834.4823163747787,1354,408,153,260,1420,531,1354,1507
C,76,26037.5,901.5117536783218,1354,370,154,300,1420,510,1354,1508
C,77,25185.5,992.0214205980301,1354,363,153,317,1417,502,1354,1507
C,78,23667.5,916.9675978422165,1354,342,154,291,1419,468,1354,1508
C,79,27196.0,959.8965302705765,1354,310,155,324,1419,442,1354,1509
C,80,24996.5,821.5706288814545,1354,309,154,277,1420,426,1354,1508
C,81,29850.0,972.2396763563156,1355,276,154,320,1420,409,1355,1509
C,82,30130.5,917.6538900136948,1355,256,155,296,1423,381,1355,1510
C,83,32492.5,940.8254624605179,1355,246,155,292,1422,380,1355,1510
C,84,35479.5,1044.4234417676926,1356,212,154,332,1425,356,1356,1510
C,85,34998.0,848.8427075147629,1356,201,154,301,1424,338,1356,1510
C,86,38882.5,979.0264726877213,1356,181,154,335,1424,333,1356,1510
C,87,40081.5,978.6833268404007,1357,158,154,326,1427,309,1357,1511
C,88,40051.0,1052.8082176446915,1357,146,153,354,1427,298,1357,1510
C,89,40395.0,1143.0092277526855,1357,124,153,360,1425,276,1357,1510
C,90,39115.0,1118.8082172870636,1358,102,152,348,1427,250,1358,1510
C,91,38936.0,1084.322936296463,1359,88,153,350,1429,234,1359,1512
C,92,38765.0,1103.6366447210312,1359,64,153,342,1432,210,1359,1512
C,93,40837.5,1063.4528790712357,1359,46,153,338,1435,199,1359,1512
C,94,39857.5,1134.1635556221008,1359,32,154,354,1436,188,1359,1513
C,95,37078.5,1073.3940037488937,1359,14,153,335,1437,159,1359,1512
C,96,35758.5,1101.192993760109,1360,0,154,328,1437,139,1360,1514
C,97,32271.5,1132.4234412908554,1360,0,154,312,1439,126,1360,1514
C,98,27049.5,883.4284940958023,1360,0,154,256,1440,104,1360,1514
C,99,24208.0,838.6173117160797,1361,0,151,240,1443,99,1361,1512
C,100,20958.5,921.369619011879,1369,0,145,244,1447,93,1369,1514
C,101,17016.5,756.5168064832687,1377,0,137,214,1449,81,1377,1514
C,102,13249.5,692.1736605167389,1391,0,123,181,1454,68,1391,1514
C,103,10159.0,515.0782078504562,1402,0,111,140,1459,53,1402,1513
C,104,9178.0,502.3919162750244,1414,0,100,134,1466,52,1414,1514
C,105,7737.0,498.73506212234497,1420,0,93,127,1474,49,1420,1513
C,106,6637.0,441.62236428260803,1432,0,80,136,1480,51,1432,1512
C,107,6081.5,467.1787132024765,1438,0,76,135,1482,48,1438,1514
C,108,5094.5,364.7523070573807,1446,0,68,106,1482,43,1446,1514
C,109,4853.5,407.0365775823593,1444,0,66,119,1483,47,1444,1510
C,110,2708.5,289.09545266628265,1430,0,80,62,1477,22,1430,1510
C,111,3943.5,399.09545278549194,1396,0,116,66,1471,24,1396,1512
C,112,2688.0,418.2497807741165,1414,0,88,70,1466,22,1414,1502
C,113,651.0,153.5979790687561,1456,0,50,24,1480,8,1456,1506
C,114,516.0,115.11269783973694,1474,0,32,26,1491,9,1474,1506
R,12,4052.5,375.46298348903656,1968,1150,74,119,2013,1204,1968,2042
R,13,4766.5,395.32084834575653,1966,1133,77,130,2012,1192,1966,2043
R,14,4333.0,451.01933240890503,1964,1132,79,135,2015,1194,1964,2043
R,15,4290.5,473.4041085243225,1964,1121,80,141,2014,1182,1964,2044
R,16,4463.0,430.048770070076,1965,1111,79,137,2013,1170,1965,2044
R,17,3840.0,410.0487701892853,1964,1110,80,130,2016,1166,1964,2044
R,18,4961.5,418.14927566051483,1965,1093,79,141,2013,1150,1965,2044
R,19,4550.5,411.806129693985,1966,1089,78,145,2016,1147,1966,2044
R,20,4736.5,435.948264837265,1965,1082,79,142,2014,1136,1965,2044
R,21,5027.0,413.8477600812912,1965,1069,80,139,2013,1123,1965,2045
R,22,4799.5,424.2914105653763,1965,1070,79,138,2015,1125,1965,2044
R,23,5557.5,414.29141068458557,1965,1052,79,140,2012,1105,1965,2044
R,24,5623.0,413.90663492679596,1966,1050,79,137,2013,1104,1966,2045
R,25,5777.0,434.0487699508667,1966,1042,79,134,2012,1095,1966,2045
R,26,6267.5,414.83556735515594,1965,1029,80,131,2013,1083,1965,2045
R,27,5156.5,370.83556735515594,1966,1030,80,112,2014,1076,1966,2046
R,28,6649.0,398.7350617647171,1966,1005,80,128,2012,1060,1966,2046
R,29,6888.5,402.3502858877182,1967,1002,80,136,2013,1060,1967,2047
R,30,6716.0,441.22034323215485,1967,996,81,138,2014,1054,1967,2048
R,31,7360.5,440.29141068458557,1967,978,81,146,2013,1037,1967,2048
R,32,6545.0,429.84775960445404,1967,982,80,138,2013,1038,1967,2047
R,33,7488.0,456.3330411911011,1967,960,80,143,2011,1020,1967,2047
R,34,7040.0,413.22034335136414,1967,957,82,125,2011,1011,1967,2049
R,35,7056.5,422.43354630470276,1966,950,83,120,2010,1004,1966,2049
R,36,7440.0,422.1076456308365,1967,937,81,133,2008,990,1967,2048
R,37,6245.5,343.3797233104706,1966,942,83,94,2006,985,1966,2049
R,38,8054.0,425.4213535785675,1966,918,84,118,2005,973,1966,2050
R,39,7371.5,391.1787129640579,1968,918,82,110,2005,969,1968,2050
R,40,7645.5,419.8061293363571,1968,904,82,115,2005,958,1968,2050
R,41,7756.5,410.0071402788162,1968,894,82,120,2005,948,1968,2050
R,42,6970.5,418.83556711673737,1968,892,82,114,2004,944,1968,2050
R,43,7970.5,433.66399443149567,1968,870,84,128,2006,928,1968,2052
R,44,7604.5,426.6345566511154,1968,869,83,131,2006,925,1968,2051
R,45,7397.0,436.2497808933258,1970,860,81,134,2007,916,1970,2051
R,46,8078.5,435.46298384666443,1970,844,82,146,2007,906,1970,2052
R,47,7724.0,454.534051656723,1970,844,82,146,2005,905,1970,2052
R,48,8310.0,495.1614681482315,1970,826,82,160,2006,890,1970,2052
R,49,7999.0,450.81832218170166,1971,819,82,153,2008,882,1971,2053
R,50,7958.0,477.1614682674408,1971,814,82,152,2010,876,1971,2053
R,51,8782.5,484.91882705688477,1971,793,82,165,2011,861,1971,2053
R,52,8522.0,437.22034299373627,1970,793,83,153,2009,857,1970,2053
R,53,9763.0,506.67618668079376,1970,774,84,169,2009,849,1970,2054
R,54,8949.0,459.84775972366333,1972,767,82,139,2010,833,1972,2054
R,55,9429.0,484.81832206249237,1972,760,82,148,2010,830,1972,2054
R,56,9182.0,453.22034323215485,1972,743,83,141,2011,810,1972,2055
R,57,9378.0,466.19090580940247,1972,740,84,141,2012,807,1972,2056
R,58,9781.5,517.9482650756836,1972,724,84,160,2012,797,1972,2056
R,59,8952.0,493.5634890794754,1972,716,86,151,2013,782,1972,2058
R,60,9620.0,466.04877030849457,1972,706,86,146,2013,777,1972,2058
R,61,9793.5,537.2619732618332,1972,693,87,164,2012,766,1972,2059
R,62,8943.0,461.50461399555206,1972,688,87,138,2013,755,1972,2059
R,63,9962.0,507.8477598428726,1974,670,85,162,2014,747,1974,2059
R,64,8664.0,473.5046136379242,1974,667,86,140,2015,733,1974,2060
R,65,8985.5,549.0020875930786,1974,652,86,158,2014,725,1974,2060
R,66,9086.5,541.8893902301788,1974,641,86,163,2014,714,1974,2060
R,67,7778.5,453.46298384666443,1974,640,86,140,2014,704,1974,2060
R,68,8333.5,533.8893897533417,1974,620,86,161,2014,692,1974,2060
R,69,7280.0,486.3330409526825,1975,616,85,143,2014,682,1975,2060
R,70,7244.5,464.43354618549347,1975,606,85,145,2013,675,1975,2060
R,71,6855.5,468.43354618549347,1975,595,85,151,2013,661,1975,2060
R,72,5879.0,443.8477598428726,1975,593,85,133,2012,653,1975,2060
R,73,6189.0,406.59292685985565,1976,574,84,138,2014,640,1976,2060
R,74,5653.0,452.048770070076,1976,568,85,153,2011,634,1976,2061
R,75,4718.0,387.07820785045624,1976,562,84,126,2012,622,1976,2060
R,76,5334.5,436.2914105653763,1976,544,85,146,2012,608,1976,2061
R,77,4734.5,461.46298384666443,1976,543,86,153,2008,606,1976,2062
R,78,4552.0,411.70562410354614,1977,529,85,139,2010,594,1977,2062
R,79,4110.5,434.2914117574692,1978,517,84,145,2010,581,1978,2062
R,80,3302.0,381.4213534593582,1977,517,86,124,2007,578,1977,2063
R,81,3777.0,438.67618668079376,1978,498,85,148,2013,559,1978,2063
R,82,3203.5,384.29141068458557,1978,492,86,128,2011,551,1978,2064
R,83,3155.0,380.0487699508667,1978,485,85,135,2010,546,1978,2063
R,84,3839.5,427.6051187515259,1977,470,87,150,2012,533,1977,2064
R,85,3526.0,425.70562422275543,1978,466,86,134,2010,527,1978,2064
R,86,4225.0,421.7056235074997,1977,454,88,152,2010,519,1977,2065
R,87,4574.0,421.70562410354614,1977,442,89,146,2011,507,1977,2066
R,88,4636.0,456.53405153751373,1978,437,86,159,2010,503,1978,2064
R,89,5017.5,451.1198375225067,1978,424,88,162,2012,487,1978,2066
R,90,5302.0,427.5634889602661,1978,416,88,152,2013,475,1978,2066
R,91,5432.5,433.94826543331146,1978,408,88,150,2014,467,1978,2066
R,92,5898.5,430.97770273685455,1979,398,87,136,2015,455,1979,2066
R,93,6351.0,439.5634888410568,1980,391,86,137,2013,452,1980,2066
R,94,5950.5,483.46298360824585,1979,385,88,144,2012,443,1979,2067
R,95,5882.0,423.07820773124695,1980,376,86,136,2012,431,1980,2066
R,96,5541.0,406.5929263830185,1980,369,88,127,2011,420,1980,2068
R,97,5290.5,414.1492757797241,1981,363,86,127,2011,411,1981,2067
R,98,5166.5,374.3502860069275,1982,350,86,113,2014,395,1982,2068
R,99,5295.5,366.9777023792267,1981,342,87,114,2013,389,1981,2068
R,100,5405.0,394.8771971464157,1982,334,86,122,2015,381,1982,2068
R,101,5524.5,372.4924212694168,1982,323,86,116,2017,369,1982,2068
R,102,5423.5,362.1492749452591,1982,316,86,105,2019,359,1982,2068
R,103,5567.0,342.93607223033905,1984,308,84,94,2022,351,1984,2068
R,104,6108.5,406.776692032814,1984,294,84,108,2025,343,1984,2068
R,105,6354.5,404.00714015960693,1984,288,84,116,2028,338,1984,2068
R,106,6986.0,427.2203438282013,1984,275,86,131,2030,331,1984,2070
R,107,7307.0,451.07820773124695,1985,266,85,130,2031,322,1985,2070
R,108,6889.5,423.3208484649658,1985,260,86,125,2028,314,1985,2071
R,109,6981.5,455.46298360824585,1986,250,85,138,2027,303,1986,2071
R,110,7317.0,418.53405129909515,1985,242,86,118,2025,295,1985,2071
R,111,7290.0,462.534051656723,1984,237,87,127,2021,291,1984,2071
R,112,7224.0,458.53405141830444,1984,227,87,136,2020,280,1984,2071
R,113,7063.5,420.97770261764526,1985,217,87,123,2021,271,1985,2072
R,114,6689.0,434.87719690799713,1984,210,88,126,2020,261,1984,2072
